Video Id,Description,Hashtags,Author Id,Author,Author Nickname,Author Verified,Sound ID,Sound Name,Sound Artist,Sound OriginalPlay Count,Share Count,Comment Count,Play Address,Sound Url
7034631348472040751,We made a sweet potato treat called 15/10 for all your very good dogs. Available tonight at 7pm PT through the link in our bio ❤️,,6711833338339017734,weratedogs,weratedogs,True,7034631210479389486,original sound,weratedogs,True,48700,38,31,https://v16-webapp.tiktok.com/c612e69eff66acdebd904a53a5935ae2/632008a9/video/tos/maliva/tos-maliva-ve-0068c799-us/faa797bac1b04869b654de7120f76ce7/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=666&bt=333&cs=0&ds=3&ft=eXd.6HHoMyq8Z-TXrhe2NFT0yl7Gb&mime_type=video_mp4&qs=0&rc=Zzg6ZzY4NDw7OjU8aTxoaEBpajhpaTs6ZmgzOTMzZzczNEBjNDMwNTQzNi4xNjYuMjVeYSNtNjNucjRnYmRgLS1kMS9zcw%3D%3D&l=2022091222345301021705417024D4CCD5&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7050544560405187375.mp3
7003024531900091653,Our 2022 calendars are here! A new dog every single day to help get you through the year. Link in bio 🥰,,6711833338339017734,weratedogs,weratedogs,True,6971153841903454982,chicken tikka,hannah,True,89200,121,127,https://v16-webapp.tiktok.com/4c04464d61750da12ed3c18d270044d5/63200887/video/tos/useast2a/tos-useast2a-ve-0068c001/2eabe16ed34d4b689e5e3d3a34dbe705/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2682&bt=1341&cs=0&ds=3&ft=eXd.6HHoMyq8ZoTXrhe2NpZ3yl7Gb&mime_type=video_mp4&qs=0&rc=ODs6O2U4OWc2ZDs4NjQ1Z0BpM2xtc2Q6Zjp1NzMzNzczM0AyXmBjNDVjXjUxLS1iYF8uYSMzZWwucjRva2tgLS1kMTZzcw%3D%3D&l=2022091222345301021402902619D9E750&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6971153920290867973.mp3
7000033292871372038,my first tattoo 🥺 #kindoflooksjustlikeyou,kindoflooksjustlikeyou,6711833338339017734,weratedogs,weratedogs,True,6821206910566517509,cuppa 2011 bangers,joeviespoli,True,482300,1760,228,https://v16-webapp.tiktok.com/4bc94639f4d74f84d508ca1c0c3528e8/63200874/video/tos/useast2a/tos-useast2a-pve-0068/e922c33d07494329bedb735d26041e60/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1646&bt=823&cs=0&ds=3&ft=eXd.6HHoMyq8ZoTXrhe2N18wyl7Gb&mime_type=video_mp4&qs=0&rc=OjY5NDs4O2g2OGZkODw6Z0BpMztkNDc6ZndrNzMzNzczM0AtNDFfNmIxXzUxLTAvXl4xYSM1cmxicjRvaWZgLS1kMTZzcw%3D%3D&l=2022091222345401021709522319DDAC75&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/78d483dfe4596a2c26bd04f8fb02e446.mp3
6979365831960562950,This is Muffin. She hopes there’s still a spot on the Olympic team for her. Confident this is all they need to see. 14/10 #weratedogs (@mandyjack15),weratedogs,6711833338339017734,weratedogs,weratedogs,True,6979365864596310789,original sound,weratedogs,True,944500,11000,2194,https://v16-webapp.tiktok.com/c7e0cee1066ce155c1fb84876551d6c8/6320087a/video/tos/useast2a/tos-useast2a-ve-0068c004/c0e24fdb46ac4a68a76ac802cd7ca172/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=5438&bt=2719&cs=0&ds=3&ft=eXd.6HHoMyq8ZkTXrhe2NsYoyl7Gb&mime_type=video_mp4&qs=0&rc=OWhlZmc3ZTxmPDwzNDNmZEBpM2o4ZGhmdWd1NjMzNzczM0A2NDAxYWBgNTAxNDQ1LTMtYSMtZDFicnBrLWFgLS1kMTZzcw%3D%3D&l=2022091222345401021713514413DC1934&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6979365966069172997.mp3
6977391841654164741,This is Frank. He was on squirrel 86 and you just made him lose count. Now he has to start over. 14/10 whole day wasted #weratedogs (@taranichols04),weratedogs,6711833338339017734,weratedogs,weratedogs,True,6977391713639746309,original sound,weratedogs,True,3000000,22400,2022,https://v16-webapp.tiktok.com/8c1c507374ae3ce41e6ac8c2a16c3117/63200879/video/tos/useast2a/tos-useast2a-ve-0068c001/5057f9fb36b9464dbca91b5d7306c183/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1966&bt=983&cs=0&ds=3&ft=eXd.6HHoMyq8ZkTXrhe2N8PELl7Gb&mime_type=video_mp4&qs=0&rc=PGc5Ozg4OzwzaTpkNzY6OkBpajs0aTt2cnNkNjMzNzczM0AwMjQzMS0vNi0xLTExNC8yYSNhcDNwZzNobV5gLS1kMTZzcw%3D%3D&l=2022091222345501021713514413DC1970&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6977391811434187526.mp3
6975919556669754630,This is awkward. We actually don’t rate water kangaroos. We only rate dogs. Please send dogs. Thank you.. 14/10 #weratedogs  (IG:not_your_dad_jeffrey),weratedogs,6711833338339017734,weratedogs,weratedogs,True,6808987557372676870,Not my audio,holly15007,True,1600000,4715,716,https://v16-webapp.tiktok.com/ffcaf42ab5ec74689caf6cb965112223/63200876/video/tos/useast2a/tos-useast2a-ve-0068c002/32e098fed97d4074aab11de482efe556/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=5272&bt=2636&cs=0&ds=3&ft=eXd.6HHoMyq8ZkTXrhe2NbPwyl7Gb&mime_type=video_mp4&qs=0&rc=NDw6NzY7ZGk5ZjdoNmVnOEBpMzNqNnVoa3FxNjMzNzczM0AuNmMuNmM1XjUxYzBgLWBeYSNpamplczA1MDRgLS1kMTZzcw%3D%3D&l=2022091222345501021402902816E10060&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1662350628284469.mp3
6973394121687911686,"Today I learned that corgi butts can float. Not sure what to do with this info, other than share it with you. 14/10 what a good buoy #weratedogs","weratedogs, 萌寵搞笑合集",6711833338339017734,weratedogs,weratedogs,True,6691044735160797958,original sound,tyler🫡,True,54400000,298700,56100,https://v16-webapp.tiktok.com/81d9b2e7a747c49670c5273ad2397f1a/63200878/video/tos/useast2a/tos-useast2a-ve-0068c002/21e7d134c12f456db1280235ee9385d1/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2478&bt=1239&cs=0&ds=3&ft=eXd.6HHoMyq8Z7TXrhe2Nk.eyl7Gb&mime_type=video_mp4&qs=0&rc=Mzk4ZGgzOzM1NDg1ZDg8NUBpMzczdnZ1OzM6NjMzNzczM0AxXzQwMF9eXzExXmJgYDReYSNqXmNuaV5jZjBgLS1kMTZzcw%3D%3D&l=2022091222345601022310602901D806D5&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1633557770704902.mp3
6971156710211767558,This is Reba. She visits the magical petting fence around this time every day. 14/10 may it always provide (courtesy u/wonderpeejay) #weratedogs,weratedogs,6711833338339017734,weratedogs,weratedogs,True,6961860386337458949,International Super Spy,dylan,True,536200,294,95,https://v16-webapp.tiktok.com/ade8a60b08cb1b9424b5b0afe0856843/63200876/video/tos/useast2a/tos-useast2a-ve-0068c001/7ca76363e4464f4a846e09606004f472/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1956&bt=978&cs=0&ds=3&ft=eXd.6HHoMyq8Z6TXrhe2NwyTyl7Gb&mime_type=video_mp4&qs=0&rc=O2g4OzNnOjM7NDo2ZmQ0N0BpMzVnZWV3Njc7NTMzNzczM0AvYTQwNDRjXjYxM2I1LzA1YSNpZXBubC1nYHNgLS1kMTZzcw%3D%3D&l=2022091222345601021709506719D54BD7&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6961860505539463941.mp3
6963301736094190853,This is Weller. He pretends his toy basket is a rocket ship. Was dodging an asteroid when he lost navigational control. 12/10 (via @thebernerbunch),,6711833338339017734,weratedogs,weratedogs,True,6963301572898048774,original sound,weratedogs,True,496100,3138,813,https://v16-webapp.tiktok.com/00a29ab60bb047e5865ebdab4e45c9b1/63200879/video/tos/useast2a/tos-useast2a-pve-0068/07f09fbdf6864b09aafcbad56cda4379/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1934&bt=967&cs=0&ds=3&ft=eXd.6HHoMyq8Z6TXrhe2NEteyl7Gb&mime_type=video_mp4&qs=0&rc=NDk1N2g1NmY6ODdoN2g7N0BpanloZW50PDU8NTMzNzczM0AyYWBfYV8zXy0xNS82Ll81YSNyMDNvZTRqcGVgLS1kMTZzcw%3D%3D&l=2022091222345701021402903227D73332&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6963301677160090374.mp3
6962970871162047750,Reply to @madderrach #greenscreen I’M SORRY I DIDN’T HAVE ROOM HERE YOU GO,greenscreen,6711833338339017734,weratedogs,weratedogs,True,6962970788496558854,original sound,weratedogs,True,221400,320,188,https://v16-webapp.tiktok.com/5071e116a5471b8cf9437f6a6927f9f0/632008a7/video/tos/useast2a/tos-useast2a-pve-0068/63a0a60094674595955ec92be64a340b/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2256&bt=1128&cs=0&ds=3&ft=eXd.6HHoMyq8Z6TXrhe2N8z3yl7Gb&mime_type=video_mp4&qs=0&rc=NmY5ZGUzNGg3N2k5OWc0aEBpanNta3M2aTdxNTMzNzczM0BeLy8zLWE0NTIxYjQ1YTReYSM0YmJiMmswL2RgLS1kMTZzcw%3D%3D&l=2022091222345701021713520711DA75BD&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6962970851838855942.mp3
6962932537677122821,Reply to @bertflemmings #greenscreen Brant: A Story of Redemption (thanks for being a good sport my friend),greenscreen,6711833338339017734,weratedogs,weratedogs,True,6962932640244747014,original sound,weratedogs,True,1900000,5601,2309,https://v16-webapp.tiktok.com/282863dbe35beee0cdbb3ae009ca3acd/632008ad/video/tos/useast2a/tos-useast2a-pve-0068/8741cc2255bc4a0a9ba1957dc7a84df9/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2096&bt=1048&cs=0&ds=3&ft=eXd.6HHoMyq8ZPTXrhe2NXPwyl7Gb&mime_type=video_mp4&qs=0&rc=ZjQ3NDxlZjc4MzpoNWdmNkBpanB2c3d4bGduNTMzNzczM0BhMGEzMjEwNWIxNV8tLmItYSMuamdzbzVmcGRgLS1kMTZzcw%3D%3D&l=2022091222345801019216413213DCE8B2&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6962932686658816774.mp3
6961122343854935302,This is Elsa. She’s still learning how to control her tongue. Her humans like to take advantage of this. 12/10 (IG: elsatherotty) #weratedogs,weratedogs,6711833338339017734,weratedogs,weratedogs,True,6961122524251851525,original sound,weratedogs,True,1200000,7895,1541,https://v16-webapp.tiktok.com/530c03ba59d3085c5771e45b1bc663a2/6320087b/video/tos/useast2a/tos-useast2a-pve-0068/3cf7b25cc030471f8a19bcf0de453802/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2332&bt=1166&cs=0&ds=3&ft=eXd.6HHoMyq8ZPTXrhe2N.iJyl7Gb&mime_type=video_mp4&qs=0&rc=ODNoZGQ0aDc3ZTc2ODtmOkBpams1czRlO2xnNTMzNzczM0BeMzZeNTNiXmAxYTBhYTZgYSNvZ3Ital9pc2FgLS1kMTZzcw%3D%3D&l=2022091222345801021701917018D70E92&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6961122582414330629.mp3
6942631721103822086,This is Marlow. She would like this robot to stop removing her hair from the household. Tired of asking nicely. 12/10 (follow @marlowtheaussie),,6711833338339017734,weratedogs,weratedogs,True,6942631438747536133,original sound,weratedogs,True,487100,3119,203,https://v16-webapp.tiktok.com/2a6d17d522e6466ce7909ed9cf0999e3/6320087a/video/tos/useast2a/tos-useast2a-ve-0068c002/be879cdc13614c77bce0810584be2eda/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1810&bt=905&cs=0&ds=3&ft=eXd.6HHoMyq8ZiTXrhe2NaaTyl7Gb&mime_type=video_mp4&qs=0&rc=ZDY4OmkzOmllOzwzO2c5aEBpM2R0aW11NmpsNDMzNTczM0BiYy0uYTYtNmIxNmAxYF5hYSNeY2hzc2ZwcWBgLS1fMTZzcw%3D%3D&l=2022091222345901019206004615DC0E32&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6942631701776550661.mp3
6942251674383813894,i haven’t been able to stop thinking about Carlito (IG carlito.thegolden),,6711833338339017734,weratedogs,weratedogs,True,6942251444552616710,original sound,weratedogs,True,353500,1738,359,https://v16-webapp.tiktok.com/098021203b02b9a5644835f26d43878a/6320088c/video/tos/useast2a/tos-useast2a-ve-0068c001/74a350138297440c9cf18e4e29d0bd18/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3658&bt=1829&cs=0&ds=3&ft=eXd.6HHoMyq8ZWTXrhe2Nncoyl7Gb&mime_type=video_mp4&qs=0&rc=MztlNDNmaGVnOTg4ZTs5OEBpM25qajduZTh3NDMzZTczM0BgNjYtYTQyXzYxYS4zYDA0YSNuNi1ma21iXl9gLS0uMTZzcw%3D%3D&l=2022091222345901019216413213DCE976&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6942251660932614917.mp3
6941117069895240966,This is Carlito. He misread today’s forecast. Going to wait just a little longer to see if the sun comes out. 14/10 (IG @carlito.thegolden),,6711833338339017734,weratedogs,weratedogs,True,6941116876256758533,original sound,weratedogs,True,880300,13600,1808,https://v16-webapp.tiktok.com/0c5128829985ccb4149d8903a3483658/63200886/video/tos/useast2a/tos-useast2a-pve-0068/a13171712c3b4794b711e25b78089bc7/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2494&bt=1247&cs=0&ds=3&ft=eXd.6HHoMyq8ZWTXrhe2NRhoyl7Gb&mime_type=video_mp4&qs=0&rc=Njw1ODs4PDllaGg8OGk8O0BpanM4OmZ3OWZ2NDMzZTczM0BfNWIxMGFfXy8xM2AyYTZfYSMzNGtgZXBfbjZgLS0uMTZzcw%3D%3D&l=2022091222350001019216413213DCE9BF&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6941117035996809989.mp3
6814520391118146821,she’s so weird #iloveyou #petlife #nationalpetday,"iloveyou, petlife, nationalpetday",6711833338339017734,weratedogs,weratedogs,True,6814496591177648902,The Brazen Youth I Love You,weratedogs,True,127800,58,71,https://v16-webapp.tiktok.com/3d599e28bf308c7bf294ccf981eb5065/63200881/video/tos/useast2a/tos-useast2a-pve-0068/b31db07542a34d6f90608a62ed686d07/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2812&bt=1406&cs=0&ds=3&ft=eXd.6HHoMyq8ZzTXrhe2NEtwyl7Gb&mime_type=video_mp4&qs=0&rc=ZGhkNWdmN2Q4NmhlNTw1M0BpanJya3R2cWUzdDMzNDczM0BgLTZhMDYvXmAxMmExXi80YSNiYy5fajNfaDZfLS0xMTZzcw%3D%3D&l=2022091222350101019216413213DCE9F3&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1663695661878278.mp3
6758559065481235718,we made a music video with a cloud boi. 14/10 please enjoy #foryou #dog #musicvideo #bristonmaroney,"foryou, dog, musicvideo, bristonmaroney",6711833338339017734,weratedogs,weratedogs,True,6704970924099110914,Freakin' Out On the Interstate,Briston Maroney,False,119500,119,56,https://v16-webapp.tiktok.com/620465b8ecea51905db50d1a4cef3e10/632008a6/video/tos/useast2a/tos-useast2a-ve-0068/62d72cd2ea3844418b378e704cea230d/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1758&bt=879&cs=0&ds=3&ft=eXd.6HHoMyq8ZzTXrhe2NXDJyl7Gb&mime_type=video_mp4&qs=0&rc=ZjU3NzhkZzdlNjVmNWdlOEBpMzQ4Zjo5bzltcTMzNTczM0BhMTAyL2I2XzQxM2E2NV5eYSNrZHMzXzZfZzJfLS0xMTZzcw%3D%3D&l=2022091222350101021711917321DB5D64&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/1a7347a49170463c9e967d4baa3843d6
6755964301707644166,This is Riley. He hangs over the wall & drops his toy so the nearest passerby is forced to play. It works 100% of the time. 14/10 (ig/itsrileysworld),,6711833338339017734,weratedogs,weratedogs,True,6755905810460707589,original sound,weratedogs,True,5600000,39900,2632,https://v16-webapp.tiktok.com/5e511e89fae6c27a691118ef4a19660c/6320087d/video/tos/useast2a/tos-useast2a-ve-0068/3a6142fb16a740e28df9118b9bac0b65/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2226&bt=1113&cs=0&ds=3&ft=eXd.6HHoMyq8ZtTXrhe2NZceyl7Gb&mime_type=video_mp4&qs=0&rc=ZWg1NGhmOmZkN2Q5Mzw8PEBpM21mZDhyPGkzcTMzNjczM0A2MzMwXy1jX2AxMC0vXy0vYSNiYmBsZG01MC5fLS00MTZzcw%3D%3D&l=2022091222350101019206004615DC0F6E&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1649400100842501.mp3
6755565663047273734,This is Eagle. He just wanted a little sip. Was not expecting a whole h*ckin shower. 13/10 someone help him. (ig/thephiladelphia_Eagle) #foryou #pets,"foryou, pets",6711833338339017734,weratedogs,weratedogs,True,6704503471355218694,Water Fountain by Alec Benjamin,This Side Up ,True,339300,1563,168,https://v16-webapp.tiktok.com/8345d7bc5d7c616d41f6abf3cae217ed/6320087c/video/tos/useast2a/tos-useast2a-ve-0068/9795d72130934defa1a832cfb77f8eec/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=4942&bt=2471&cs=0&ds=3&ft=eXd.6HHoMyq8ZtTXrhe2NJtwyl7Gb&mime_type=video_mp4&qs=0&rc=Ojg5aDZlZmgzPDpkN2VkNkBpamc1a3I5a2U8cTMzaDczM0AwMjYtYWA2Xl4xMi5jMDYtYSM1LWAuY2w0Yi1fLS0zMTZzcw%3D%3D&l=2022091222350201021709522808E06431&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1636987360162838.mp3
6755535768954981637,This is Marty. Without your undivided attention he could explode. 13/10 not sure why you’d risk it (fb/Alicia Thomas) #foryou #pets #attention,"foryou, pets, attention, attentionplease",6711833338339017734,weratedogs,weratedogs,True,6702156123979664134,Boys,Lizzo,False,408300,3293,197,https://v16-webapp.tiktok.com/fbfcd18715238bca4805da2d3a3e80f1/63200880/video/tos/useast2a/tos-useast2a-ve-0068/891c65be22434b3599c2bfbd337574a1/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3054&bt=1527&cs=0&ds=3&ft=eXd.6HHoMyq8ZtTXrhe2Ny0Aol7Gb&mime_type=video_mp4&qs=0&rc=OTY3ZztnZGg1Z2UzOzg2Z0BpampyNnc6dHg6cTMzMzczM0A2Y18zMzMxXzIxLmIvXi0xYSNvLy5taV5xay1fLS1hMTZzcw%3D%3D&l=2022091222350201019216413213DCEAD5&btag=80000,
6751080201737800965,"This is Moby. He has Cerebellar Hypoplasia, which just means he wobbles. Nothing will stop him from enjoying his first snow day. 14/10 #foryou #pets","foryou, pets",6711833338339017734,weratedogs,weratedogs,True,222454852260487168,All I Want for Christmas Is You,Mariah Carey,False,316100,1362,380,https://v16-webapp.tiktok.com/19acce42ba97a7796145ca60d874b6b2/6320087c/video/tos/useast2a/tos-useast2a-ve-0068/6b103690ea964442b8d226efca783243/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=4278&bt=2139&cs=0&ds=3&ft=eXd.6HHoMyq8ZVTXrhe2Nl6eyl7Gb&mime_type=video_mp4&qs=0&rc=aGg6PDNoMzhoNjhnOjdkO0BpM2xucDU5aDlkcDMzNDczM0AxNGI2NjEvXmExXy0tLzMtYSNua2xmLm8zY2xfLS0yMTZzcw%3D%3D&l=202209122235030101901760191EDBC282&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/a6e8364f27b14b3a84dfe9cabbfcff0e
6750685913342315781,I’m the second dog. 😅 Still 13/10 for both! #tailgateszn #foryou #pets #dogs  (vid: @heylillie on twit),"tailgateszn, foryou, pets, dogs",6711833338339017734,weratedogs,weratedogs,True,6750672019517410053,original sound,weratedogs,True,121500,1818,147,https://v16-webapp.tiktok.com/19651fcd2f1839605922b3ea6e3558ca/63200879/video/tos/useast2a/tos-useast2a-ve-0068/6258276877b548669619be8df965fa15/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=4706&bt=2353&cs=0&ds=3&ft=eXd.6HHoMyq8ZVTXrhe2N8PELl7Gb&mime_type=video_mp4&qs=0&rc=ZDs4PDM1Ozg3OjVkNzkzOUBpM2xoOGk8OjlucDMzOzczM0AxYDQvNjI1NjExMDM0YjIvYSNgL25nLXFtLmtfLS1jMTZzcw%3D%3D&l=202209122235030102230750321ADCEF11&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1648114845282358.mp3
6750324980610764037,This is Beau. He figured out how to rock back and forth all by himself. No human required. 14/10 a self-sufficient king 👑 #foryou #thatssotiktok,"foryou, thatssotiktok",6711833338339017734,weratedogs,weratedogs,True,6750302962616109829,original sound,weratedogs,True,3000000,20200,869,https://v16-webapp.tiktok.com/3720b02cf6f19bcde4d0933517afd6f5/63200882/video/tos/useast2a/tos-useast2a-ve-0068/3d9b96d98050456bbd7bc989dc0f05ce/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2988&bt=1494&cs=0&ds=3&ft=eXd.6HHoMyq8ZDTXrhe2NN~eyl7Gb&mime_type=video_mp4&qs=0&rc=NzpoZWU6OTNlaWQ0NTk5N0Bpamxyank5a2x5cDMzNjczM0AvLWMyLjRgNjAxX14uLTYyYSNhM2pzY2xrZWpfLS01MTZzcw%3D%3D&l=2022091222350401019216413213DCEB73&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1648027083259958.mp3
6743724222541040901,This is Remy. She’s a jenga legend. Not sure why anybody doubted her. It’s a simple game when you’re good. 14/10 #gamergirl #foryou #petbff #pets,"GamerGirl, foryou, petbff, pets",6711833338339017734,weratedogs,weratedogs,True,6708191893403994114,Ymca,Party City,False,706800,7908,302,https://v16-webapp.tiktok.com/18dc2799b30f778e9753bb3bce60650c/63200888/video/tos/useast2a/tos-useast2a-ve-0068/02dad15e98af4860a3b0f89b5cf8ebbf/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2786&bt=1393&cs=0&ds=3&ft=eXd.6HHoMyq8ZDTXrhe2NllzLl7Gb&mime_type=video_mp4&qs=0&rc=aTc8O2Y6ODs8aGdlZ2dkNEBpamg2d3V1bW47cDMzNjczM0BeNi0yNDExXmAxMl9gLTFeYSMzcWJzbG5mXl9fLS01MTZzcw%3D%3D&l=202209122235040102230750321ADCEF68&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/79ad38f6329541d7be86394e9bd55bc2
6719525344950455558,This is Penny. She’s a calculating queen. 14/10 never give pup #summerwins #foryou,"summerwins, foryou",6711833338339017734,weratedogs,weratedogs,True,6577848319391828741,"Hey Look Ma, I Made It",Panic! At The Disco,False,877100,3461,460,https://v16-webapp.tiktok.com/13c7a2ce558b1a1d54d30d89f3f1b642/63200887/video/tos/useast2a/tos-useast2a-ve-0068/bd66a915c23041e594235ddab5090d49/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2744&bt=1372&cs=0&ds=3&ft=eXd.6HHoMyq8ZeTXrhe2NaaTyl7Gb&mime_type=video_mp4&qs=0&rc=aTlmO2U5NTxnOTk1PDNlN0BpM3lqZHN2eTw7bzMzOjczM0AyMy5gL18uNi8xLV9jYzY2YSNwci5gaGNubS1fLS1fMTZzcw%3D%3D&l=2022091222350501021713520711DA79A5&btag=80000,
6715779444415515910,This is Annie. She doesn’t mind hydrotherapy when her fav song is playing. 13/10 #nodaysoff #foryou,"nodaysoff, foryou",6711833338339017734,weratedogs,weratedogs,True,222535388203085824,Walking On Sunshine,Katrina & The Waves,False,1600000,13200,1970,https://v16-webapp.tiktok.com/ef1e99cdfc0255a800b1ecc1e9754442/63200882/video/tos/useast2a/tos-useast2a-ve-0068/b49e9248fffd4e95b59638055bdaa8d9/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C0%7C0&br=1174&bt=587&cs=0&ds=1&ft=eXd.6HHoMyq8ZeTXrhe2NFh4yl7Gb&mime_type=video_mp4&qs=0&rc=ODtkNzs3PGc5aTo4ODs2M0BpM3ZreG5mcW9tbjMzaDczM0AzL2BjXjJfXi4xMi4uLTRhYSNybmxpNmAxb21fLS0xMTZzcw%3D%3D&l=202209122235050102230750321ADCEFCD&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2cf8e966eb56405e9121ceaa4d7643aa
6714713095048006917,he found out he could stand. 14/10 #summerfails #reallyawintho #foryou,"summerfails, reallyawintho, foryou",6711833338339017734,weratedogs,weratedogs,True,6714341114779912966,original sound,weratedogs,True,340700,4356,312,https://v16-webapp.tiktok.com/bbc4ef3db403eb23d4327390a4a01167/63200889/video/tos/useast2a/tos-useast2a-ve-0068/6b6634bb34ff4e6c930f09c64a8029fb/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3646&bt=1823&cs=0&ds=3&ft=eXd.6HHoMyq8ZOTXrhe2NfDeyl7Gb&mime_type=video_mp4&qs=0&rc=PDc1Zzo1Ojg6PDg7OGQ6NkBpM2ZmOTY0eXRxbjMzNzczM0AzLzQyNC0wXzExMV8zY2NeYSM0YjRxNnJmNGtfLS00MTZzcw%3D%3D&l=2022091222350601021402903104DFF396&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1639241208900662.mp3
